code_1,code_2,similarity,sim_human_validation,final_ground_truth
schedule_queue_indexer,subscribe_openai,0.15,,
github_branch_connector,archive_finance_branch,0.15,,
summarize_merged_retry_queue,fetch_queued_bearer_queue,0.15,,
service_releaser,request_vision,0.15,,
authenticate_mongodb,format_sourcehut,0.15,,
merge_mattermost_channel,restore_classifier_channel,0.15,,
markdown_sender,catalog_querier,0.15,,
fetch_deployment_manifest,mysql_manifest_storer,0.15,,
clickhouse_requester,restore_mistral_database,0.15,,
fetch_native_mattermost_channel_status,parse_legacy_ledger_channel_payload,0.15,,
compare_github_repository,build_quality_repository,0.15,,
convert_bearer,classify_worker,0.15,,
write_checkout_invoice,analytics_invoice_archiver,0.15,,
authorize_refund,marketing_sender,0.15,,
update_redis_database,score_vision_database,0.15,,
authenticate_text,dynamodb_decoder,0.15,,
score_pipeline_schema,update_telegram_schema,0.15,,
authorize_backblaze,score_runtime_storage,0.15,,
read_partner_profile,private_mysql_profile_sender,0.15,,
send_gemini_client,sync_batch_client,0.15,,
telegram_webhook_classifier,serialize_worker_webhook,0.15,,
retry_job_querier,sync_mysql_job,0.15,,
resolve_gemini,publish_gitlab,0.15,,
authenticate_codecommit_branch,retry_releaser,0.15,,
convert_clickhouse_index,delete_github,0.15,,
optimize_recommender_pipeline,rank_survey_pipeline,0.15,,
archive_retry,markdown_encoder,0.15,,
score_regressor,retrieve_media,0.15,,
compare_media,format_password,0.15,,
rank_active_throughput_alert,predict_batch_alert,0.15,,
connect_certificate_token,optimize_incident_token,0.15,,
train_wasabi_storage,publish_codecommit_storage,0.15,,
authorize_service_credential,embed_googlebucket_credential,0.15,,
send_cart,audit_starter,0.15,,
legacy_subscriber_profile_opener,remote_redis_profile_summarizer,0.15,,
deserialize_throughput,deserialize_telegram,0.20,,
streaming_cookie_credential_inspector,wasabi_storage_inspector,0.20,,
purchase_order_classifier,latency_metric_classifier,0.20,,
classify_cacheentry_manifest,classify_amazonstore_archive,0.20,,
build_azuredevops_project,build_cacheentry,0.20,,
stop_runtime,stop_xml,0.20,,
throughput_trace_formatter,timer_queue_formatter,0.20,,
score_throughput,score_purchase_order,0.20,,
refund_optimizer,partner_optimizer,0.20,,
receive_member_record,receive_password_session,0.20,,
train_finance_dataset,train_claude,0.20,,
batch_task_router,status_report_router,0.20,,
authorize_errorlog,authorize_parquet,0.20,,
predict_timer,predict_member_profile,0.20,,
merge_minio,merge_environment,0.20,,
authenticate_ledger,authenticate_trigger,0.20,,
query_azureblob_archive,query_vertex_model,0.20,,
create_bearer,create_bitbucket,0.20,,
train_revenue_report,train_cron_job,0.20,,
survey_reader,anomaly_reader,0.20,,
close_tenant_record,close_schedule_job,0.20,,
write_trigger_job,write_revenue_summary,0.20,,
optimize_cookie_credential,optimize_vertex_model,0.20,,
update_sqlite,update_binary,0.20,,
train_survey_dataset,train_audit_dashboard,0.20,,
normalize_mattermost_message,normalize_mistral_client,0.20,,
read_deployment,read_zulip,0.20,,
deserialize_redis_database,deserialize_checkout_payment,0.20,,
cassandra_embedder,deployment_embedder,0.20,,
index_retry_task,index_audit_summary,0.20,,
deserialize_shipment,deserialize_speech,0.20,,
refresh_json_file,refresh_amazonstore_archive,0.20,,
restore_redis_database,restore_revenue_summary,0.20,,
prioritize,order,0.20,,
announce,release,0.20,,
start_finance_catalog,start_parquet_payload,0.20,,
inspect_trigger_job,inspect_checkout_payment,0.20,,
deploy_vision,deploy_llama,0.20,,
recommender_splitter,behavior_splitter,0.20,,
vertex_deleter,cloudstore_deleter,0.20,,
optimize_experiment,optimize_sqlite_index,0.20,,
restore_service,restore_discord_channel,0.20,,
azureblob_storage_restorer,password_token_restorer,0.20,,
compliance_dashboard_deleter,native_tenant_record_deleter,0.20,,
persist_github_project,persist_certificate_session,0.20,,
merge_cassandra,merge_quality,0.20,,
store_minio,store_password,0.20,,
read_azuredevops,read_cloudstore,0.20,,
create_detector,create_openai,0.20,,
deploy_cacheentry_manifest,deploy_xml_document,0.20,,
format_remote_purchase_payment,format_cached_media_document,0.20,,
risk_reader,subscriber_profile_reader,0.20,,
score_native_telegram_channel,score_uptime_metric,0.20,,
rank_googlebucket,rank_telegram_message,0.20,,
estimate_audit,estimate_markdown,0.20,,
fetch_azuredevops,fetch_retry,0.20,,
archive_password,archive_cloudstore,0.20,,
resolve_gemini_model,resolve_mattermost_webhook,0.20,,
local_sandbox_compliance_summary_predictor,streaming_sandbox_speech_model_predictor,0.20,,
restore_ledger_invoice,restore_customer,0.20,,
write_tenant_settings,write_worker_queue,0.20,,
send_identity_session,send_partner,0.20,,
release_public_uptime_trace,release_signed_geography_dataset,0.20,,
merge_heartbeat_trace,merge_catalog,0.20,,
receive_llama_model,receive_azuredevops_branch,0.20,,
parse_ranker_embedding,parse_status,0.20,,
diagnostic_metric_resolver,compliance_report_resolver,0.20,,
retrieve_gitea_branch,retrieve_mistral_api,0.20,,
optimize_compact_cassandra_database,optimize_streaming_speech_model,0.20,,
rank_trusted_backup_markdown_file_record,rank_streaming_global_detector_pipeline_result,0.20,,
publish_employee,publish_refund,0.20,,
convert_json_file,convert_audit_summary,0.20,,
delete_quality,delete_partner,0.20,,
ledger_payment_reader,schedule_job_reader,0.20,,
rank_certificate_session,score_googlebucket_archive,0.25,,
compare_gitea_branch,score_azureblob_bucket,0.25,,
deployment_comparer,wasabi_storage_inspector,0.25,,
train_environment,optimize_anomaly_trace,0.25,,
restore_gitlab,load_zulip,0.25,,
read_schedule,parse_purchase_invoice,0.25,,
predict_cron,score_mattermost,0.25,,
service_comparer,discord_inspector,0.25,,
cart_retriever,json_fetcher,0.25,,
unmarshal,hydrate,0.25,,
index_gemini,cache_bitbucket_repository,0.25,,
analytics_sample_loader,recommender_embedding_reader,0.25,,
delete_teams,close_gemini,0.25,,
persist_xml_file,write_finance_catalog,0.25,,
persist_risk,store_worker,0.25,,
featureflag_reader,azuredevops_parser,0.25,,
estimate_anomaly_alert,score_teams_channel,0.25,,
score_ledger_payment,rank_sqlite_table,0.25,,
load_featureflag_manifest,read_schedule,0.25,,
retrieve_pipeline_schema,fetch_csv_document,0.25,,
schedule_task_validator,status_verifier,0.25,,
encode_active_backblaze_bucket,serialize_hourly_github_repository,0.25,,
resolve_serviceplan,query_markdown_file,0.25,,
publish_gitlab_branch,release_trigger_queue,0.25,,
stop_slack,release_trigger_task,0.25,,
query_detector,retrieve_claude,0.25,,
retrieve_tenant,load_worker,0.25,,
connect_deployment_manifest,sync_azureblob_bucket,0.25,,
batch_queue_indexer,employee_record_querier,0.25,,
convert_cloudstore_bucket,normalize_gitlab,0.25,,
score_clickhouse_database,estimate_speech_embedding,0.25,,
estimate_wasabi_archive,score_gitea_repository,0.25,,
publish_partner,send_subscription,0.25,,
predict_clickstream_sample,score_forecast_embedding,0.25,,
reload,restore,0.25,,
load_oauth,read_sourcehut,0.25,,
fetch_regressor_pipeline,read_parquet,0.25,,
tenant_settings_connector,identity_token_accessor,0.25,,
archive_runtime,persist_cloudstore,0.25,,
close_openai_api,release_behavior_dataset,0.25,,
classify_environment_config,rank_heartbeat_trace,0.25,,
streaming_staging_zulip_message_builder,trusted_regional_anomaly_trace_creator,0.25,,
uptime_alert_optimizer,trigger_queue_trainer,0.25,,
cache_geography,persist_audit,0.25,,
detector_model_cacher,shipment_order_indexer,0.25,,
encode_github,embed_wasabi,0.25,,
convert_sales,normalize_regressor,0.25,,
retrieve_geography_sample,fetch_dynamodb_database,0.25,,
store_bitbucket,write_identity,0.25,,
parse_mattermost_channel,read_openai_client,0.25,,
estimate_audit,calculate_heartbeat,0.25,,
delete_llama_api,close_mattermost_webhook,0.25,,
summarize_live_service_recommender_model_record,inspect_secure_tenant_refund_invoice_record,0.25,,
refresh_gemini_api,sync_service_session,0.25,,
indexed_googlebucket_bucket_builder,matrix_webhook_creator,0.25,,
amazonstore_querier,markdown_fetcher,0.25,,
deserialize_customer,parse_identity,0.25,,
request_wasabi_archive,retrieve_discord_webhook,0.25,,
audit_comparer,timer_scorer,0.25,,
close_quality,release_customer,0.25,,
claude_model_verifier,azuredevops_branch_authenticator,0.25,,
compact_status_summary_builder,shared_subscriber_record_creator,0.25,,
indexed_openai_api_merger,certificate_token_synchronizer,0.25,,
predict_compact_heartbeat_alert,estimate_secure_cron_task,0.25,,
delete_mistral_api,close_marketing_catalog,0.25,,
release_cron_queue,close_shared_revenue_dashboard,0.25,,
calculate_vendor_profile,estimate_refund_invoice,0.25,,
inspect_redis_index,verify_risk_dashboard,0.25,,
rank_anomaly_alert,score_github,0.25,,
sync_media,refresh_usage,0.25,,
embed_oauth_session,encode_wasabi,0.25,,
route_uptime,send_dynamodb,0.25,,
normalize_environment,convert_media,0.25,,
detector_embedding_summarizer,anomaly_alert_inspector,0.25,,
rank_vendor,start_partner,0.30,,
fetch_employee_settings,customer_record_deserializer,0.30,,
authenticate_wasabi,refresh_cloudstore,0.30,,
score_vertex_api,optimize_claude,0.30,,
close_discord,parse_teams,0.30,,
inspect_amazonstore_storage,backblaze_archive_router,0.30,,
convert_media,optimize_json_file,0.30,,
verify_marketing,survey_accessor,0.30,,
status_refresher,connect_incident,0.30,,
embed_bearer_session,optimize_certificate_token,0.30,,
verify_service_credential,password_token_writer,0.30,,
restore_detector,classifier_publisher,0.30,,
decode_anomaly_metric,deploy_throughput_trace,0.30,,
invoke,learn,0.30,,
format_forecast_pipeline,index_ranker,0.30,,
persist_batch_queue,estimate_retry,0.30,,
runtime_manifest_calculator,inspect_featureflag_schema,0.30,,
close_password,publish_service_session,0.30,,
serialize_batch,cache_retry_job,0.30,,
sync_llama,create_gemini,0.30,,
cohere_starter,compare_claude,0.30,,
archive_deployment,read_featureflag,0.30,,
serialize_password_token,estimate_oauth_session,0.30,,
calculate_employee_settings,restore_subscriber_profile,0.30,,
cohere_api_merger,claude_client_accessor,0.30,,
catalog_order_reader,query_purchase_payment,0.30,,
classify_subscription_order,authorize_native_catalog_payment,0.30,,
merge_worker,normalize_cron,0.30,,
usage_report_creator,load_risk,0.30,,
route_deployment_config,request_serviceplan_manifest,0.30,,
binary_indexer,sync_json,0.30,,
resolve_clickstream,persist_survey,0.30,,
bitbucket_refresher,publish_azuredevops,0.30,,
encode_mattermost_webhook,discord_message_predictor,0.30,,
optimize_vertex,claude_api_validator,0.30,,
open_postgres_database,estimate_dynamodb_index,0.30,,
route_vertex_client,normalize_cohere_api,0.30,,
read_slack_message,persist_discord_channel,0.30,,
subscribe_retry_job,write_batch_task,0.30,,
read_usage_summary,archive_compliance_dashboard,0.30,,
refresh_filtered_deployment_config,active_cacheentry_manifest_querier,0.30,,
daily_identity_session_accessor,bearer_credential_router,0.30,,
read_live_latency_metric_state,write_async_heartbeat_alert_store,0.30,,
vertex_deleter,restore_openai,0.30,,
split_cohere_client,llama_api_classifier,0.30,,
store_clickhouse,build_mongodb,0.30,,
write_shared_geography_catalog,normalize_hourly_clickstream_sample,0.30,,
parse_mongodb,encode_cassandra_database,0.30,,
split_certificate_token,score_identity_credential,0.30,,
decode_local_certificate_credential,shared_identity_session_archiver,0.30,,
sync_worker_task,schedule_storer,0.30,,
close_slack_channel,route_teams_webhook,0.30,,
generate,vault,0.30,,
vision_embedding_deployer,recommender_pipeline_authenticator,0.30,,
cache_usage_report,receive_status_dashboard,0.30,,
normalize_media_payload,summarize_yaml_file,0.30,,
serialize_streaming_incident_report,merge_usage_summary,0.30,,
deserialize_openai_client,claude_api_opener,0.30,,
decode_openai_model,predict_cohere,0.30,,
parse_deployment_schema,retrieve_serviceplan_config,0.30,,
refresh_minio_archive,googlebucket_storage_converter,0.30,,
convert_gitea,rank_azuredevops,0.30,,
cohere_refresher,mistral_deleter,0.30,,
decode_github,azuredevops_provisioner,0.30,,
publish_cacheentry,close_featureflag_schema,0.30,,
refresh_active_backup_ranker_pipeline_bundle,streaming_runtime_detector_model_index_resolver,0.30,,
embed_codecommit_project,receive_gitea_repository,0.30,,
predict_purchase_order,decode_checkout_payment,0.30,,
connect_throughput,authenticate_uptime,0.30,,
parse_customer,employee_sender,0.30,,
subscribe_usage,provision_incident,0.30,,
deserialize_refund,checkout_summarizer,0.30,,
customer_optimizer,inspect_partner,0.30,,
receive_marketing,start_behavior,0.30,,
bitbucket_repository_cacher,gitlab_repository_indexer,0.35,,
query_cacheentry_manifest,retrieve_runtime_manifest,0.35,,
compile,generate,0.35,,
status_summary_storer,quality_cacher,0.35,,
restore_private_runtime_checkout_payment_stream,load_compact_production_purchase_payment_payload,0.35,,
customer_parser,vendor_decoder,0.35,,
certificate_authorizer,identity_accessor,0.35,,
resolve_slack_channel,query_mattermost_channel,0.35,,
classify_oauth,rank_cookie,0.35,,
compare_telemetry_dataset,score_geography,0.35,,
close_live_text_document,release_parquet_document,0.35,,
mongodb_calculator,mysql_estimator,0.35,,
merge_native_redis_database,sync_dynamodb_database,0.35,,
retrieve_sourcehut,load_azuredevops,0.35,,
receive_binary,subscribe_yaml,0.35,,
receive_vendor,subscribe_member,0.35,,
query_service,retrieve_password,0.35,,
mysql_table_indexer,mongodb_table_querier,0.35,,
read_avro_file,load_binary_file,0.35,,
stop_xml,release_markdown,0.35,,
estimate_gemini_model,predict_vertex_model,0.35,,
cloudstore_storage_updater,wasabi_storage_refresher,0.35,,
cloudstore_releaser,azureblob_closer,0.35,,
sync_purchase,refresh_catalog_order,0.35,,
deserialize_cached_gitlab_branch,parse_daily_codecommit_branch,0.35,,
sync_filtered_vision_model_index,refresh_hourly_classifier_model_store,0.35,,
format_throughput_metric,convert_heartbeat,0.35,,
format_discord,normalize_zulip,0.35,,
classify_shipment_invoice,embed_catalog_invoice,0.35,,
predict_environment_schema,score_featureflag,0.35,,
cassandra_index_summarizer,mysql_index_inspector,0.35,,
featureflag_calculator,runtime_estimator,0.35,,
normalize_certificate_session,convert_identity_session,0.35,,
route_errorlog_alert,send_anomaly_alert,0.35,,
release_environment,close_cacheentry,0.35,,
persist_deployment,store_runtime,0.35,,
send_schedule,route_trigger,0.35,,
mattermost_webhook_retriever,zulip_webhook_fetcher,0.35,,
subscribe_codecommit,connect_sourcehut,0.35,,
throughput_trace_stopper,errorlog_trace_closer,0.35,,
open_llama_api,connect_openai_api,0.35,,
connect_redis_table,sync_clickhouse_table,0.35,,
rank_telegram_channel,score_slack_channel,0.35,,
encode_csv,serialize_avro,0.35,,
create_pipeline,provision_environment,0.35,,
connect_ledger_payment,access_cart,0.35,,
googlebucket_parser,cloudstore_archive_decoder,0.35,,
classify_xml,rank_csv,0.35,,
receive_throughput_alert,subscribe_local_heartbeat_alert,0.35,,
bearer_session_sender,password_session_router,0.35,,
send_usage_report,publish_incident_report,0.35,,
calculate_schedule,estimate_cron_task,0.35,,
deserialize_markdown,decode_avro,0.35,,
provision_incident_summary,create_compliance_summary,0.35,,
stop_clickhouse,release_postgres_database,0.35,,
build_featureflag,create_runtime_schema,0.35,,
normalize_usage_dashboard,validate_quality_dashboard,0.35,,
normalize_remote_mysql_index,convert_cached_mongodb_index,0.35,,
receive_detector_model,subscribe_regressor_model,0.35,,
index_analytics_sample,cache_geography_sample,0.35,,
update_cart_order,refresh_catalog,0.35,,
categorize,order,0.35,,
normalize_redis,validate_clickhouse,0.35,,
predict_signed_anomaly_metric,score_trusted_uptime_metric,0.35,,
format_dynamodb_database,convert_cassandra_database,0.35,,
send_llama,publish_vertex,0.35,,
compare_ledger_payment,inspect_refund_payment,0.35,,
score_cassandra_database,compare_dynamodb_database,0.35,,
amazonstore_archive_subscriber,wasabi_archive_connector,0.35,,
sync_refund_order,refresh_cart_order,0.35,,
audit_indexer,usage_summary_cacher,0.35,,
trigger_task_refresher,batch_task_synchronizer,0.35,,
optimize_speech,train_ranker,0.35,,
summarize_purchase,inspect_subscription,0.35,,
score_github,encode_github_branch,0.40,,
train_identity,parse_identity,0.40,,
pipeline_schema_releaser,pipeline_manifest_comparer,0.40,,
heartbeat_trace_reader,heartbeat_alert_estimator,0.40,,
vendor_retriever,vendor_optimizer,0.40,,
query_incident_summary,read_incident_report,0.40,,
refresh_json,deserialize_json,0.40,,
provision_survey_catalog,connect_survey,0.40,,
llama_closer,llama_model_scorer,0.40,,
encode_sqlite,persist_sqlite,0.40,,
subscribe_speech_pipeline,access_speech_model,0.40,,
delete_postgres_index,optimize_postgres_table,0.40,,
load_vertex_model,open_vertex_client,0.40,,
write_azuredevops,query_azuredevops,0.40,,
retrieve_mysql,train_mysql_index,0.40,,
calculate_clickstream,decode_clickstream,0.40,,
store_shipment_payment,load_shipment_order,0.40,,
authorize_regressor,update_regressor,0.40,,
cacheentry_classifier,cacheentry_storer,0.40,,
sync_serviceplan,decode_serviceplan,0.40,,
certificate_session_reader,certificate_token_closer,0.40,,
decode,map,0.40,,
verify,prepare,0.40,,
subscribe_bitbucket,update_bitbucket,0.40,,
sync_partner_profile,publish_partner_settings,0.40,,
subscribe_gemini_model,close_queued_gemini_client,0.40,,
environment_config_deleter,environment_schema_reader,0.40,,
gemini_model_releaser,gemini_client_sender,0.40,,
refresh_catalog,deploy_catalog_invoice,0.40,,
authorize_backblaze,cache_backblaze,0.40,,
cron_job_indexer,cron_summarizer,0.40,,
format_refund_order,classify_refund,0.40,,
delete_subscriber_record,refresh_subscriber_settings,0.40,,
restore_redis,subscribe_redis_table,0.40,,
update_member,index_member,0.40,,
request_streaming_cart_payment,sync_cart_invoice,0.40,,
publish_member,archive_member,0.40,,
route_queued_mattermost_message,store_compact_mattermost_webhook,0.40,,
store_trigger_queue,encode_trigger_task,0.40,,
github_receiver,github_archiver,0.40,,
embed_subscription,publish_subscription,0.40,,
fetch_clickstream,rank_clickstream,0.40,,
route_async_media_file,authorize_shared_media_payload,0.40,,
merged_identity_credential_updater,identity_token_parser,0.40,,
deployment_router,deployment_provisioner,0.40,,
score_employee_profile,normalize_employee_record,0.40,,
cohere_client_publisher,cohere_trainer,0.40,,
persist_anomaly,encode_anomaly,0.40,,
latency_alert_merger,latency_trace_encoder,0.40,,
deploy_oauth_session,read_oauth_credential,0.40,,
parse_schedule,start_schedule_job,0.40,,
archive_compact_server_deployment_config_stream,subscribe_remote_tenant_deployment_schema_result,0.40,,
start_risk_dashboard,embed_risk,0.40,,
load_cacheentry,delete_cacheentry,0.40,,
mistral_verifier,mistral_decoder,0.40,,
openai_authenticator,openai_resolver,0.40,,
amazonstore_archive_authenticator,amazonstore_bucket_comparer,0.40,,
optimize_sourcehut_project,refresh_sourcehut_branch,0.40,,
subscribe_errorlog_trace,sync_errorlog_alert,0.40,,
streaming_certificate_session_reader,secure_certificate_credential_connector,0.40,,
open_sqlite,restore_sqlite,0.40,,
estimate_mistral,train_mistral,0.40,,
sync_cacheentry_config,encode_cacheentry_manifest,0.40,,
create_cohere_client,summarize_cohere_api,0.40,,
open_certificate,split_certificate,0.40,,
decode_googlebucket_archive,build_googlebucket_storage,0.40,,
survey_dataset_loader,survey_catalog_refresher,0.40,,
persist_refund_payment,inspect_refund_invoice,0.40,,
score_mattermost_message,authorize_mattermost_webhook,0.40,,
split_public_sqlite_database_summary,format_signed_sqlite_index_batch,0.40,,
regressor_pipeline_comparer,regressor_embedding_closer,0.40,,
sync_clickhouse_database,classify_clickhouse_table,0.40,,
certificate_token_connector,certificate_updater,0.40,,
yaml_payload_merger,yaml_file_accessor,0.40,,
authenticate_mattermost,delete_mattermost,0.45,,
index_cacheentry,subscribe_cacheentry,0.45,,
forecast_model_deployer,forecast_model_persister,0.45,,
mattermost_converter,mattermost_validator,0.45,,
subscribe_yaml_payload,optimize_yaml_payload,0.45,,
restore_vertex,validate_vertex,0.45,,
retry_job_connector,retry_job_summarizer,0.45,,
stop_tenant,query_tenant,0.45,,
backblaze_bucket_merger,backblaze_bucket_releaser,0.45,,
stop_private_latency_alert,provision_latency_alert,0.45,,
worker_job_reader,worker_job_updater,0.45,,
release_compliance_report,archive_compliance_report,0.45,,
normalize_catalog,compare_catalog,0.45,,
request_async_service_cacheentry_manifest_payload,delete_public_service_cacheentry_manifest_payload,0.45,,
embed_redis,receive_redis,0.45,,
inspect_subscription,fetch_subscription,0.45,,
receive_identity_session,update_identity_session,0.45,,
write_zulip_channel,sync_zulip_channel,0.45,,
telemetry_dataset_summarizer,telemetry_dataset_builder,0.45,,
refresh_partner,route_partner,0.45,,
retrieve_openai,calculate_openai_client,0.45,,
connect_subscription,release_subscription,0.45,,
pipeline_schema_synchronizer,pipeline_schema_sender,0.45,,
encode_gitea_branch,deploy_gitea,0.45,,
member_merger,member_closer,0.45,,
partner_settings_parser,native_partner_settings_writer,0.45,,
verify_risk_dashboard,route_risk_dashboard,0.45,,
receive_gemini,access_gemini_model,0.45,,
summarize_csv_document,predict_csv_document,0.45,,
classify_survey,merge_survey_sample,0.45,,
experiment_sample_predictor,experiment_sample_writer,0.45,,
embed_azuredevops_repository,merge_azuredevops_repository,0.45,,
index_dynamodb,write_dynamodb,0.45,,
avro_file_persister,avro_file_estimator,0.45,,
authorize_survey,convert_survey,0.45,,
release_active_detector_model,receive_active_detector_model,0.45,,
uptime_alert_router,uptime_alert_publisher,0.45,,
verify_identity,archive_identity,0.45,,
access_revenue,score_revenue,0.45,,
close_live_mongodb_database,split_live_mongodb_database,0.45,,
subscribe_refund_payment,format_refund_payment,0.45,,
worker_queue_classifier,worker_queue_resolver,0.45,,
detector_trainer,detector_starter,0.45,,
retrieve_avro,estimate_avro,0.45,,
revenue_inspector,revenue_provisioner,0.45,,
write_errorlog_trace,classify_errorlog_trace,0.45,,
restore_async_oauth_token,index_oauth_token,0.45,,
recommender_pipeline_normalizer,recommender_optimizer,0.45,,
refresh_latency_trace,format_latency_trace,0.45,,
decode_cart_order,restore_cart,0.45,,
embed_password_session,authorize_password,0.45,,
train_async_oauth_session,subscribe_async_oauth_session,0.45,,
optimize_experiment,retrieve_experiment,0.45,,
optimize_customer_settings,serialize_customer_settings,0.45,,
store_markdown_file,merge_markdown_file,0.45,,
connect_risk_dashboard,estimate_risk_dashboard,0.45,,
codecommit_publisher,codecommit_router,0.45,,
persist_batch_job,parse_batch_job,0.45,,
deserialize_clickstream_dataset,create_clickstream_dataset,0.45,,
halt,confirm,0.45,,
load_gitea_branch,deserialize_gitea_branch,0.45,,
provision_service_credential,estimate_service_credential,0.45,,
follow,unship,0.45,,
latency_metric_sender,latency_resolver,0.45,,
sync_refund,write_refund_invoice,0.45,,
behavior_formatter,behavior_router,0.45,,
stop_binary,subscribe_binary,0.45,,
filtered_runtime_avro_document_loader,indexed_runtime_avro_document_ranker,0.45,,
clickstream_catalog_closer,clickstream_calculator,0.45,,
forecast_retriever,forecast_model_summarizer,0.45,,
publish_cart,cache_cart_invoice,0.45,,
sync_detector,predict_detector,0.45,,
convert_cart,serialize_cart,0.45,,
authenticate_usage_summary,load_usage_summary,0.45,,
stop_minio,close_minio,0.50,,
slack_verifier,slack_validator,0.50,,
merge_teams_channel,sync_teams_channel,0.50,,
merge_worker_task,sync_worker_task,0.50,,
store_matrix,persist_matrix,0.50,,
access_minio,authenticate_minio,0.50,,
start_password_session,deploy_password_session,0.50,,
bitbucket_branch_builder,bitbucket_branch_creator,0.50,,
connect_classifier_model,sync_classifier_model,0.50,,
close_legacy_oauth_credential,stop_oauth_credential,0.50,,
embed_speech,encode_speech,0.50,,
connect_mysql_index,access_mysql_index,0.50,,
serialize_queued_bitbucket_branch,write_queued_bitbucket_branch,0.50,,
route_timer,send_timer,0.50,,
deploy_classifier,publish_classifier,0.50,,
purge,vault,0.50,,
release_filtered_password_session,publish_password_session,0.50,,
prettify,standardize,0.50,,
split_revenue,encode_revenue,0.50,,
train_trigger_job,optimize_trigger_job,0.50,,
mistral_client_updater,mistral_client_refresher,0.50,,
fetch_cohere_client,request_cohere_client,0.50,,
compare_text_payload,score_text_payload,0.50,,
release_ledger,publish_ledger_payment,0.50,,
calculate_parquet_payload,score_parquet_payload,0.50,,
parse_mongodb_index,normalize_mongodb_index,0.50,,
load_cassandra_index,fetch_cassandra_index,0.50,,
optimize_sales,train_sales,0.50,,
merge_trigger_task,sync_trigger_task,0.50,,
convert_deployment_schema,format_deployment_schema,0.50,,
merge_tenant,sync_tenant,0.50,,
speech_embedding_connector,speech_accessor,0.50,,
write_batch,update_batch_queue,0.50,,
predict_revenue,score_revenue,0.50,,
store_claude_api,persist_claude_api,0.50,,
stop_worker,release_worker,0.50,,
decode_bitbucket_repository,deserialize_bitbucket_repository,0.50,,
convert_checkout,normalize_checkout_order,0.50,,
usage_report_calculator,usage_report_estimator,0.50,,
github_fetcher,github_repository_reader,0.50,,
worker_task_loader,worker_retriever,0.50,,
build_diagnostic_trace,create_diagnostic_trace,0.50,,
estimate_revenue,score_revenue,0.50,,
cache_employee,persist_employee,0.50,,
request_claude_model,query_claude_model,0.50,,
start_staged_employee_record_state,deploy_staged_employee_record_state,0.50,,
start_claude_model,open_claude_model,0.50,,
estimate_clickhouse_table,predict_clickhouse,0.50,,
encode_vendor_settings,embed_vendor_settings,0.50,,
decode_csv,deserialize_csv,0.50,,
merge_public_catalog_invoice,sync_public_catalog_invoice,0.50,,
request_member_profile,fetch_member_profile,0.50,,
archive_identity,store_identity_session,0.50,,
member_trainer,member_classifier,0.50,,
store_password_credential,cache_password,0.50,,
deserialize_featureflag,decode_featureflag,0.50,,
verify_usage_summary,validate_usage_summary,0.50,,
authorize_regressor_model,validate_regressor_model,0.50,,
csv_document_encoder,csv_serializer,0.50,,
resolve_llama_api,query_llama_api,0.50,,
release_claude,publish_claude,0.50,,
purchase_order_normalizer,secure_purchase_order_validator,0.50,,
embed_cassandra,classify_cassandra,0.50,,
route_cart_payment,send_cart_payment,0.50,,
provision_subscription_order,create_subscription,0.50,,
access_status,connect_status,0.50,,
estimate_tenant,predict_tenant,0.50,,
private_global_vision_embedding_summary_writer,private_regional_vision_embedding_summary_persister,0.50,,
inspect_azuredevops,validate_azuredevops,0.50,,
start_batch_queue,deploy_batch_queue,0.50,,
cache_gitea,index_gitea,0.50,,
summarize_text,inspect_text_payload,0.50,,
open_media,connect_media,0.50,,
start_secure_clickhouse_index,open_secure_clickhouse_index,0.50,,
start_featureflag_config,stop_featureflag,0.55,,
build_sqlite,create_sqlite,0.55,,
load_pipeline,archive_pipeline,0.55,,
resolve_backblaze_storage,validate_backblaze_storage,0.55,,
authenticate_forecast,authorize_forecast,0.55,,
encode_schedule_queue,decode_schedule_queue,0.55,,
access_clickstream_sample,authorize_clickstream_sample,0.55,,
parse_cloudstore,normalize_cloudstore,0.55,,
cache_errorlog_alert,refresh_errorlog_alert,0.55,,
store_catalog,retrieve_catalog,0.55,,
authenticate_cassandra,authorize_cassandra,0.55,,
read_diagnostic_trace,load_diagnostic_trace,0.55,,
restore_zulip,archive_zulip,0.55,,
connect_binary_payload,access_binary_payload,0.55,,
subscribe_azuredevops_branch,publish_azuredevops,0.55,,
archive_compliance,restore_compliance,0.55,,
allocate,publish,0.55,,
access_mistral,connect_mistral,0.55,,
stop_live_staging_featureflag_config_result,start_live_staging_featureflag_config_result,0.55,,
resolve_sqlite_table,validate_sqlite_table,0.55,,
estimate_shipment,calculate_shipment,0.55,,
parse_sales_sample,read_sales_sample,0.55,,
store_tenant,retrieve_tenant,0.55,,
deserialize_recommender,serialize_recommender,0.55,,
index_catalog_invoice,cache_catalog_invoice,0.55,,
encode_latency_alert,decode_latency_alert,0.55,,
deserialize_gitea_branch,serialize_gitea,0.55,,
split_ranker,merge_ranker,0.55,,
stop_remote_avro_payload,start_remote_avro_payload,0.55,,
shared_trigger_job_updater,shared_trigger_job_refresher,0.55,,
split_yaml,merge_yaml,0.55,,
clickhouse_table_synchronizer,clickhouse_table_refresher,0.55,,
persist_bitbucket_repository,write_bitbucket_repository,0.55,,
stop_cookie_session,start_cookie,0.55,,
encode_parquet_document,decode_parquet_document,0.55,,
