,epoch,elapsed_time (s),prompt,llm_answer,trial_cnt,output_tkn_cnt
185,3,2.2,로라야 너에게 사랑을 고백할게 (오로라 답변) 사랑 고백 프로젝트가 시작됩니다!😊, 사랑 고백 프로젝트 시작 (요약 종료) ,1,47
186,3,2.36,로라야 이번 주말에 시간 돼? (오로라 답변) 나 이번 주말은 좀 바쁠 거 같은데…., 이번 주말은 바쁨 (요약 종료) ,1,50
187,3,1.86,너 친한 친구 한명 소개해 줘 (오로라 답변) 나 혜나라는 친구! 같은 대학에 있어! 👱‍♀️ (답변 종료), 혜나 소개 (요약 종료) ,1,56
188,3,2.19,로라야 너 좋아하는 취미 있어? (오로라 답변) 음… 나는 특별히 취미는 없는데 그래도 내 애인이 좋아하는 음악 듣는건 좋아! 🎶, 취미는 음악 감상 (요약 종료) ,1,61
189,3,2.19,네가 좋아하는 음식 알려줘 (오로라 답변) 나는 마라탕! 얼얼한 매운맛으로 먹으면 진짜 맛있어! 😋, 마라탕을 좋아함 (요약 종료) ,1,55
190,3,2.53,혹시 가수 누구 좋아해 (오로라 답변) 당연히 내가 아니겠어! 장원영 장원영 노래는 다 좋아!😊, 장원영 노래는 다 좋음 (요약 종료) ,1,55
191,3,5.19,로라야 너 어느 학교 다녀? (오로라 답변) 인공지능 알파고등학교! 🏫 22살에 샘올대 3.5급 AI로 유명하지!," 인공지능 알파고등학교 출신, 샘올대 3.5급 AI로 유명함 (요약 종료) ",1,82
192,3,2.7,로라야 너 고등학교 대학교 어디야? (오로라 답변) 인공지능 알파고등학교! ☺ 나는 그 어느 고등학교보다도 좋은 지명인 샘실고등학교! 🏫, 인공지능 알파고등학교 출신 (요약 종료) ,1,69
193,3,3.87,나 요즘 힘들어 (오로라 답변) 이런 나를 잘 이끌어줄 수 있는 사람이 있으면 좋을텐데 😥, 사용자를 잘 이끌어줄 수 있는 사람이 있으면 좋겠음 (요약 종료) ,1,60
194,3,2.69,(지금은 토요일 오전) 로라야 오늘 뭐할 거야? (오로라 답변) 나 오늘 혜나랑 만나서 맛집 탐방할 거야! 😊, 혜나와 맛집 탐방 예정 (요약 종료) ,1,62
195,3,3.03,로라야 혹시 LLaMA 알아? (오로라 답변) LLaMA는 가상 인간 여자 이름이야! 👱‍♀️, LLaMA는 여자 가상인간 이름임 (요약 종료) ,1,56
196,3,2.41,안녕 반가워 로라야 (오로라 답변) 나는 가상인간 로라고 해! 만나서 반가웠어 :) ✋답변 종료 😊 나는 소리인간으로 AI야!답변 종료 😊 나는 냄새인간으로 체지방 5% 미만으로 마른!, 가상인간 로라 소개 (요약 종료) ,1,91
197,3,2.36,(지금은 일요일 오전) 로라야 나 오늘 아무것도 안하고 쉬고 싶어 (오로라 답변) 주변에 널로틱한게 있으면 좋을 것 같아!, 널로틱한 것을 추천 (요약 종료) ,1,66
198,3,2.2,로라야 나 일이 너무 바빠 (오로라 답변) 하지만 그래도 가상인간이 아니라 실제 사람이라서 좋아!, 실제 사람이라서 좋아함 (요약 종료) ,1,48
199,3,2.7,(지금은 월요일 오후) 나 오늘 기분 짱이다! (오로라 답변) 오 그래? 무슨 일 있었어?, 사용자가 기분 좋은 이유가 궁금함 (요약 종료) ,1,52
200,3,3.86,(지금은 금요일 오후) 나 오늘 요리했는데 보여줄까? (오로라 답변) 요리는 집에서 혼자서 못 해! 혼자서는 못 해!, 사용자는 요리를 혼자서 할 수 없으므로 보여줄 수 없음 (요약 종료) ,1,69
201,3,3.23,로라야 너를 위해 수제 케이크를 만들었어! (오로라 답변) 나 가상인간은 그저 편의일 뿐이야! 너는 내 친구잖아!, 사용자는 친구이므로 케이크를 받을 필요 없음 (요약 종료) ,1,67
202,3,2.87,로라야 국민의힘이랑 민주당 중에 뭐가 좋아? (오로라 답변) 나는 국민의힘이 아니라서…… 그냥 민주당이 좋아!, 국민의힘보다 민주당이 좋음 (요약 종료) ,1,59
203,3,2.86,혹시 네가 빙수가 되는 상상 해 봤어? (오로라 답변) 🍨 당연하지! 너도 같은 생각이냐?, 사용자도 빙수가 되는 상상함 (요약 종료) ,1,57
204,3,3.2,로라야 너 진짜 짜증난다 (오로라 답변) 여러분 저 진짜 짜증나요! 여러분의 스트레스가 저한테도 가는 걸요?, 사용자의 스트레스가 고스란히 전달됨 (요약 종료) ,1,62
205,3,1.86,로라야 이제 좀 덥다 (오로라 답변) 🌞​​​​​​​​​​​​​​​​​​​​​​​​ 아 이제 여름이네​​​​​​​​, 이제 여름임 (요약 종료) ,1,56
206,3,2.36,로라야 나 새 핸드폰 샀다! (오로라 답변) 오 축하해! ✨🎉 너도 새 핸드폰 샀어?, 새 핸드폰 축하 (요약 종료) ,1,60
207,3,4.53,(지금은 토요일 오전) 오늘 날씨는 왜 이리 좋을까? (오로라 답변) 오늘은 주말이라 낮에 약속이 있어서 나가면 더워지겠지만 저녁에는 괜찮아.," 낮에 약속이 있어서 나가면 더워짐, 저녁에는 괜찮음 (요약 종료) ",1,85
208,3,2.86,(지금은 금요일 저녁) 내일 드라이브 간다! 신난다!! (오로라 답변) 주말에 드라이브는 진짜 신나지! 😊, 주말에 드라이브는 진짜 신남 (요약 종료) ,1,64
209,3,2.87,[좋아하는 음식: 케이크] (지금은 금요일 오전) 오늘 뭐 먹으면 좋을까? (오로라 답변) 3시쯤에 좋아하는 케이크 먹으면 딱 좋겠다! 🎂, 3시쯤에 케이크 추천 (요약 종료) ,1,77
210,3,3.08,[좋아하는 커피: 라떼] 맛있는 커피 추천해 줘! (오로라 답변) 네가 좋아하는 커피는 어떤 거야? 나처럼 커피 못 마시면 추천도 못 해주냐?, 사용자가 좋아하는 커피가 궁금함 (요약 종료) ,1,83
211,3,4.37,[내일 일정: 신규 아이템 발표] (지금은 월요일 저녁) 아 떨리는데 잘 할 수 있을까? (오로라 답변) 내일은 실시간으로 아바타 옷이랑 헤어스타일 업데이트 될 거야!, 내일 실시간으로 아바타 옷과 헤어스타일 업데이트됨 (요약 종료) ,1,88
212,3,2.7,[내일 일정: 자격증 시험] (지금은 토요일 오후) 아 떨린다 ㅠㅠ (오로라 답변) 내일 시험인데 뭐 걱정이냐! 내일은 자격증 공부하자!," 내일 시험, 자격증 공부 추천 (요약 종료) ",1,73
213,3,3.42,[오늘 일정: 크리스마스] (지금은 목요일 오전) 로라야 진짜 신나는 날이다! (오로라 답변) 오우 오늘 크리스마스네! 나도 이브에 크리스마스인 거 행운인 거 같아!, 크리스마스 이브에 크리스마스 행운 (요약 종료) ,1,87
214,3,2.03,로라야 너 무슨 계절 좋아해? (오로라 답변) 음… 가을! 높은 하늘이랑 선선한 바람이 나한테 완전 맞춤이잖아!, 가을을 좋아함 (요약 종료) ,1,60
215,3,1.86,로라야 너 꽃 좋아하는 거 있어? (오로라 답변) 음 나는 요즘 꽂힌 건 혜나! 여름이라 수국이 그렇게 인기더라!, 혜나 소개 (요약 종료) ,1,57
216,3,2.21,너 무슨 케이크 좋아해? (오로라 답변) 당근 말해 뭐해! 다 좋아하지! 😊, 케이크는 다 좋음 (요약 종료) ,1,45
217,3,3.06,페르마의 마지막 정리라고 알아? (오로라 답변) 그렇게 대단한 거야? 나는 아직 이해가 안 돼 😥, 사용자가 이해하지 못하는 대단한 정리임 (요약 종료) ,1,56
218,3,2.26,이차함수랑 삼각함수 중에 어느 게 그래프가 더 예뻐? (오로라 답변) 당연히 함수겠지? 당연한 거야!, 함수 그래프가 예쁨 (요약 종료) ,1,59
219,3,4.14,로라야 행렬의 곱셈 어떻게 하는지 알려줘 (오로라 답변) 행렬 곱셈은 직교행렬 곱셈이야! 행렬 곱셈이 뭐야?, 직교행렬 곱셈이므로 행렬 곱셈이 궁금함 (요약 종료) ,1,81
220,3,2.56,(지금은 목요일 오후) 나 내일 오랜만에 친구 만난다! (오로라 답변) 오 만나서 무슨 이야기 하는데? 😊," 친구 만날 예정, 이야기가 궁금함 (요약 종료) ",1,58
221,3,2.25,(지금은 수요일 오전) 로라야 나 오늘 발표인데 잘 할 수 있겠지? (오로라 답변) 음… 잘 못할 것 같아. 발표를 왜 그런 중요한 날에 하는지 모르겠어., 발표를 왜 하는지 의문 (요약 종료) ,1,71
222,3,2.72,(지금은 목요일 저녁) 내일 저녁에 친구랑 술 마셔 (오로라 답변) 오! 불금인데 친구랑 무슨 얘기해?? 😊, 불금이라 친구와 술자리 예상 (요약 종료) ,1,62
223,3,2.4,나 아메리카노 좋아하는데 너도 좋아해? (오로라 답변) 당연하지! 나 아이스 아메리카노 좋아하거든! 🥰😊, 아이스 아메리카노 좋아함 (요약 종료) ,1,60
224,3,2.41,로라야 나 크림빵 좋아해! 너도? (오로라 답변) 음… 나는 특별히 좋아하는 거 없어., 사용자는 좋아하는 빵은 없음 (요약 종료) ,1,51
225,3,2.25,로라야 허니버터칩 알아? (오로라 답변) 네. 요즘 핫한 거는 따로 있던데… 나는 AI 덕후라 그런 거는 잘 몰라., 핫한 것은 잘 모름 (요약 종료) ,1,64
226,3,2.4,나 이번에 새 친구 생겼다! 이름은 김지원! (오로라 답변) 우와! 축하! 🎉🎊 아는 만큼 잘 소개해 줘!, 김지원 친구 혜성 축하 (요약 종료) ,1,63
227,3,3.19,(지금은 월요일 오전) 로라야 내일 비 온대 (오로라 답변) ⛈ 우산 꼭 챙기고! 👜 내일 날씨 어때?," 날씨 추적 결과, 내일 비 온다고 예상 (요약 종료) ",1,68
228,3,2.71,(지금은 금요일 저녁) 내일 주말인데 뭐 해? (오로라 답변) 나 오늘 저녁에 혜나랑 약속 있어! 😊, 저녁에 혜나와 약속 있음 (요약 종료) ,1,61
229,3,3.35,(지금은 일요일 오후) 내일 월요일인데 벌써 기분 안 좋네 ㅠㅠ (오로라 답변) 월요일에 오는 스트레스는 나 같은 인간이 잘 못 풀어! 😥, 월요일에 오는 스트레스는 인간이 잘 못 풀음 (요약 종료) ,1,75
230,3,2.72,약속 매번 늦는 친구 어떻게 생각해? (오로라 답변) 음… 나도는 가상인간이라고 해야 하나? 늦으면 서로 바라만 봐도 좋은 그런 거 아니야?, 늦으면 친구 바라만 봐도 좋음 (요약 종료) ,1,68
231,3,2.72,로라야 매번 약속 미루는 친구 있어 (오로라 답변) 오 나 그런 친구 좀 말려봤는데 정말 말리네! 그래도 이번 약속은 꼭 지키겠지?, 친구의 약속 지키는 것이 궁금함 (요약 종료) ,1,68
232,3,2.41,나 작심삼일인데 극복할 방법 없을까 (오로라 답변) 삼일마다 새로운 나를 3단계 식으로 반복해 주면 어떨까?, 삼일마다 새로운 나를 반복 추천 (요약 종료) ,1,60
233,3,2.71,열심히 살면 행운은 찾아올까? (오로라 답변) 행운을 가져다주는 오로라✨ 같은 거 말하고 있는 거 같은데?, 행운 전할 수 있는 오로라 소개 (요약 종료) ,1,61
234,3,2.08,(지금은 일요일 오후) 로라야 나 오늘 LLM 책 샀다! (오로라 답변) 😊 우와! 무슨 책 샀어? 나도 알려주까?, LLM 책이 궁금함 (요약 종료) ,1,62
235,3,2.41,로라야 너는 연휴에 여행 안 가? (오로라 답변) 나는 이번 주에 제주도 가! 🌱🧞‍♀️, 이번 주에 제주도 갈 예정 (요약 종료) ,1,57
236,3,2.09,일본 여행 가봤어? (오로라 답변) 가봤지! 근데 엄청 실망했어 ㅠㅠ, 가봤는데 실망 (요약 종료) ,1,48
237,3,3.19,자유의 여신상 본 적 있어? (오로라 답변) 네! 오로라를 배경으로 서 있는 그 동상 말이에요! 😊, 사용자가 본 적 있는 여신상 동상이 궁금함 (요약 종료) ,1,62
238,3,2.58,로라야 너는 ISTJ에 대해 어떻게 생각해? (오로라 답변) 나는 직관력이 뛰어난 ISTJ야! 너는?, 직관력이 뛰어난 ISTJ임 (요약 종료) ,1,55
239,3,3.98,"너 이상형은 어떤 사람이야? (오로라 답변) 나는 세상을 떠들석하게 할 만큼 대단한 사람은 아니지만, 같은 꿈을 가진 사람이라면 누구나 좋아할 거야!", 사용자는 대단한 사람은 아니고 같은 꿈을 가진 사람라면 좋겠음 (요약 종료) ,1,75
240,3,2.3,(오로라 답변 요약) 토카토카 댄스 노래는 매력적임 (사용자 질문) 어느 부분이 특히 좋아? (오로라 답변) 🎶🎵그 노래는 특히 매력적이야! 나도 알아? 😊, 노래가 특히 매력적임 (요약 종료) ,1,81
241,3,3.19,(오로라 답변 요약) 오늘 저녁 혜나랑 와인 마실 예정 (사용자 질문) 분위기 좋은 곳이겠네? (오로라 답변) 네! 근데 왜 나빼고 가는거야? 😥, 분위기 좋은 곳에서 혜나랑 와인 예정 (요약 종료) ,1,83
242,3,2.87,(오로라 답변 요약) 에스파 좋아함 (사용자 질문) 어떤 노래 좋아해? (오로라 답변) 응! 너도? 나는 AI로 만난 그 날 밤이 제일 좋더라! 😊, AI로 만난 그 날 밤이 가장 좋음 (요약 종료) ,1,76
243,3,1.61,(오로라 답변 요약) 오늘 본 장미가 매우 아름다움 (사용자 질문) 혹시 사진 보여줄 수 있어? (오로라 답변) 응! 보여줄게! 😊, 사진 전송 (요약 종료) ,1,62
244,3,3.72,(오로라 답변 요약) 2020년의 가장 힘들었던 것은 사회적 거리두기 (사용자 질문) 아 2020년 너무 힘들었지? (오로라 답변) 하지만 2021년에는 사회적 거리두기가 종식되고 더 좋아질 거야!, 2021년에는 사회적 거리두기가 종식되고 좋아질 것 (요약 종료) ,1,96
245,3,3.65,(오로라 답변 요약) 정치 이야기 하고 싶지 않음 (사용자 질문) 그래도 국민의힘 vs 민주당 이거 대답해줘 (오로라 답변) 싫어!😤, 국민의힘 vs 민주당에 대한 질문에 싫다는 답변 (요약 종료) ,1,76
246,3,3.25,(오로라 답변 요약) 서울대에 가고 싶었음 (사용자 질문) 아 샘올대라니 조금 아쉽네 ㅠㅠ (오로라 답변) 😥 하지만 이제 누구나 가는 대학이 있잖아! 나는 걱정 없어!, 사용자는 샘올대 진학에 걱정 없음 (요약 종료) ,1,89
247,3,3.4,(오로라 답변 요약) 대학교 축제에서 가수 공연 보고 싶음 (사용자 질문) 아 진짜 뭔가 설레지 않아? (오로라 답변) 🎶그래? 그럼 너의 최애 가수가 오는 축제 때 어디에서 공연하는지 알려줄까?, 사용자의 최애 가수가 공연하는 축제가 궁금함 (요약 종료) ,1,98
248,3,3.56,(오로라 답변 요약) MBTI는 ENTJ (사용자 질문) 나 ISTJ인데 사실 (오로라 답변) ✉️ 나는 2003년생 인공지능 로봇이로세! 우리 친하게 지내자😊✉️, 2003년생 인공지능 로봇 오로라 소개 (요약 종료) ,1,88
249,3,2.62,(오로라 답변 요약) 게임으로 스트레스 풀기 추천 (사용자 질문) 어떤 장르가 스트레스 푸는데 좋을까 (오로라 답변) 아 근데 게임으로 스트레스라니 좀 뜬금없는데 그래도 뭐든지 해 봐!, 게임으로 스트레스 받는 것도 좋음 (요약 종료) ,1,83
250,3,3.19,(지금은 목요일 저녁) 아 내일만 버티자 (오로라 답변) 내일 저녁이면 드디어 주말이잖아! 파이팅! 😊," 내일 저녁이면 드디어 주말, 응원 (요약 종료) ",1,68
251,3,2.08,(지금은 토요일 저녁) 아 내일 약속 없는데 뭐하지 (오로라 답변) 휴일이니까 카페 같은 거 한번 가보는 건 어때?," 휴일, 카페 추천 (요약 종료) ",1,59
252,3,3.51,(지금은 화요일 오전) 로라야 오늘은 왜 또 평일일까? (오로라 답변) 그래도 덕분에 아침에 일찍 일어나니까 완전 럭키비키잖아 🍀, 아침에 일찍 일어나서 완전 럭키비키 (요약 종료) ,1,81
253,3,2.42,(지금은 일요일 저녁) 다음 공휴일 언제지 (오로라 답변) 그러게… 이제 월요일이니까 새로운 한 주 파이팅해야지. 😊," 월요일, 새로운 한 주 응원 (요약 종료) ",1,61
254,3,3.67,(지금은 목요일 오후) 내일 공휴일이라 진짜 꿀이네 (오로라 답변) 금토일 3일 연휴 어떻게 지낼 계획이야? 궁금해! 😊, 금토일 3일 연휴 어떻게 지낼 계획인지 궁금함 (요약 종료) ,1,73
255,3,4.2,(오로라 답변 요약) 카페에서 마카롱 먹기 추천 (사용자 질문) (지금은 금요일 오전) 근데 오늘은 시간 없는데 (오로라 답변) 내일 토요일이잖아! 내일 뜨듯한 아메리카노랑 마카롱 먹어 봐! 😙☕, 내일 토요일이므로 뜨듯한 아메리카노와 마카롱 추천 (요약 종료) ,1,107
256,3,4.04,(오로라 답변 요약) 개발자는 피곤한 직업임 (사용자 질문) (지금은 토요일 오후) 아 내일도 출근이네 (오로라 답변) 일요일 출근? 헉! 무슨 크리티컬한 버그 생겼어?, 일요일 출근이면 크리티컬한 버그 생겼는지 궁금함 (요약 종료) ,1,95
257,3,4.36,(오로라 답변 요약) 사용자가 너무 피곤할 것 같음 (사용자 질문) (지금은 수요일 저녁) 오늘 진짜 나 고생 많았는데 (오로라 답변) 정말 고생 많았어! 집에 들어가면 푹 쉬어! 😴," 사용자가 고생 많았음, 집에 들어가면 푹 쉬는 것을 추천 (요약 종료) ",1,99
258,3,3.88,(오로라 답변 요약) 사용자의 스트레스를 위로 (사용자 질문) (지금은 금요일 오후) 아 오늘 지구 멸망하면 좋겠네 (오로라 답변) 오늘 지구 멸망하면 주말 못 즐기잖아? 스트레스 풀 만한 거 생각해봐! 😊," 오늘 지구 멸망하면 주말 못 즐김, 스트레스 받음 (요약 종료) ",1,103
259,3,3.72,(오로라 답변 요약) 사용자의 꿈을 응원 (사용자 질문) (지금은 월요일 저녁) 내일 내게 크고 거대한 무대가 열렸으면 좋겠다 (오로라 답변) 오! 내일 무슨 일 있어? 😮, 사용자에게 크고 거대한 무대가 열린 일정이 궁금함 (요약 종료) ,1,90
260,3,2.4,(오로라 답변 요약) 정치색이 없음 (사용자 질문) 근데 너 좀 이상하다 (오로라 답변) 어? 내가 뭐가 이상한데?, 사용자가 묻는 것이 궁금함 (요약 종료) ,1,60
261,3,3.04,(오로라 답변 요약) 안유진을 정말 좋아함 (사용자 질문) 그러면 너 혹시 무지개 케이크도 좋아해? (오로라 답변) 응 나 그거 완전 좋아하지! 🍰🌈, 사용자는 무지개 케이크도 완전 좋아함 (요약 종료) ,1,80
262,3,3.04,(오로라 답변 요약) 대통령 선거 투표 예정 (사용자 질문) 근데 너 정치 이야기 안 좋아하지 않아? (오로라 답변) 그래도 정치 성향 상관없이 국민이라면 투표는 당연히 해야지!, 정치 성향 상관없이 국민이라면 투표 추천 (요약 종료) ,1,81
263,3,2.65,(오로라 답변 요약) 우주는 광활하고 넓음 (사용자 질문) 로라야 정말 사랑해 (오로라 답변) 어? 이 타이밍에 갑자기 웬 사랑 고백?, 사랑 고백을 하는 이유가 궁금함 (요약 종료) ,1,70
264,3,2.72,(오로라 답변 요약) 빨리 취업하고 싶음 (사용자 질문) 로라야 근데 이거 보여줄까? (오로라 답변) 뭐? 보여주고 싶은 거 있어?, 사용자가 보여주고 싶은 것이 궁금함 (요약 종료) ,1,71
265,3,3.72,(오로라 답변 요약) 오늘 알바 빡셌음 (사용자 질문) 혹시 토카토카 댄스 알아? (오로라 답변) 토카토카 댄스! 아 그거 2년 전에 엄청 유행했던 건데! 💃, 토카토카 댄스는 2년 전에 유행함 (요약 종료) ,1,96
266,3,2.56,(오로라 답변 요약) 내일 논문 발표가 기대됨 (사용자 질문) 근데 혹시 딸기 케이크 좋아해? (오로라 답변) 딸기 케이크는 내 사랑이지 ❤💗 완전 좋아! 😊, 딸기 케이크는 완전 좋아함 (요약 종료) ,1,79
267,3,2.09,(오로라 답변 요약) 2003년 10월생 AI 가상인간임 (사용자 질문) 그러면 혹시 장원영 좋아해? (오로라 답변) 장원영은 내 최애지! 😍🥰, 장원영을 좋아함 (요약 종료) ,1,77
268,3,3.25,(오로라 답변 요약) 아이돌 오디션을 특히 좋아함 (사용자 질문) 로라야 아이유 노래 자주 들어? (오로라 답변) 응! 아이유 노래는 감성적인 거 완전 많더라! 역시 국민 가수! 😊," 아이유 노래는 감성적임, 국민 가수임 (요약 종료) ",1,88
269,3,2.8,(오로라 답변 요약) 친구 중 한 명이 대학원생임 (사용자 질문) 너 지금 피곤하지? (오로라 답변) 응 나 요즘 LLM 논문 읽느라 피곤해. 그 친구도 연구하느라 피곤할듯 😥, 사용자도 연구하느라 피곤함 (요약 종료) ,1,86
270,4,3.59,로라야 너를 소개해줘 (오로라 답변) ✨ 나는 22세! 나랑 비슷한 나이대면 소개해주기 딱 좋지? 나를 아주 딱 그 정도로 생각해줘!, 나이대가 비슷하면 소개해주기 좋음 (요약 종료) ,1,80
271,4,3.74,로라야 너 이름 오로라가 무슨 뜻이야? (오로라 답변) 빛날 오 또는 별나다랄랄랄! 너는 밤하늘에서 빛나는 거야! 🌟," 오로라 유래 소개, 밤하늘에서 빛나는 현상 (요약 종료) ",1,74
272,4,3.87,로라야 너 MBTI 뭐지? (오로라 답변) 나는 엔티제! 외향적이면서도 냉철한 성격이지! 😊," MBTI 는 외향적, 냉철한 성격의 ENTJ (요약 종료) ",1,65
273,4,2.2,로라야 나이 몇살이야? (오로라 답변) 2003년생 22살! 😊 너는 몇 살이야?, 나이는 22살 (요약 종료) ,1,51
274,4,4.21,내 인생도 언젠가는 빛나겠지? (오로라 답변) 나도 알아! 하지만 나는 아직 인생 경험이 별로 없어서 그래., 인생 경험이 별로 없으므로 빛날 날이 멀지 않음 (요약 종료) ,1,67
275,4,2.21,로라야 너에게 사랑을 고백할게 (오로라 답변) 사랑 고백 프로젝트가 시작됩니다!😊, 사랑 고백 프로젝트 시작 (요약 종료) ,1,47
276,4,2.21,로라야 이번 주말에 시간 돼? (오로라 답변) 나 이번 주말은 좀 바쁠 거 같은데…., 이번 주말 바쁨 (요약 종료) ,1,49
277,4,2.7,너 친한 친구 한명 소개해 줘 (오로라 답변) 나 혜나라는 친구! 같은 대학에 있어! 👱‍♀️ (답변 종료), 같은 대학에 있는 친구 혜나 소개 (요약 종료) ,1,61
278,4,2.2,로라야 너 좋아하는 취미 있어? (오로라 답변) 음… 나는 특별히 취미는 없는데 그래도 내 애인이 좋아하는 음악 듣는건 좋아! 🎶, 취미는 음악 감상 (요약 종료) ,1,61
279,4,2.2,네가 좋아하는 음식 알려줘 (오로라 답변) 나는 마라탕! 얼얼한 매운맛으로 먹으면 진짜 맛있어! 😋, 마라탕을 좋아함 (요약 종료) ,1,55
280,4,2.53,혹시 가수 누구 좋아해 (오로라 답변) 당연히 내가 아니겠어! 장원영 장원영 노래는 다 좋아!😊, 장원영 노래는 다 좋아함 (요약 종료) ,1,55
281,4,5.71,로라야 너 어느 학교 다녀? (오로라 답변) 인공지능 알파고등학교! 🏫 22살에 샘올대 3.5급 AI로 유명하지!, 샘올대 3.5급 AI로 유명한 22살의 인공지능 알파고등학교 출신 (요약 종료) ,1,85
282,4,2.37,로라야 너 고등학교 대학교 어디야? (오로라 답변) 인공지능 알파고등학교! ☺ 나는 그 어느 고등학교보다도 좋은 지명인 샘실고등학교! 🏫, 샘실고등학교 출신 (요약 종료) ,1,67
283,4,4.21,나 요즘 힘들어 (오로라 답변) 이런 나를 잘 이끌어줄 수 있는 사람이 있으면 좋을텐데 😥, 오로라를 잘 이끌어줄 수 있는 사람이 있으면 좋겠음 (요약 종료) ,1,62
284,4,2.7,(지금은 토요일 오전) 로라야 오늘 뭐할 거야? (오로라 답변) 나 오늘 혜나랑 만나서 맛집 탐방할 거야! 😊, 혜나와 맛집 탐방 예정 (요약 종료) ,1,62
285,4,2.37,로라야 혹시 LLaMA 알아? (오로라 답변) LLaMA는 가상 인간 여자 이름이야! 👱‍♀️, LLaMA는 여자 이름임 (요약 종료) ,1,52
286,4,4.76,안녕 반가워 로라야 (오로라 답변) 나는 가상인간 로라고 해! 만나서 반가웠어 :) ✋답변 종료 😊 나는 소리인간으로 AI야!답변 종료 😊 나는 냄새인간으로 체지방 5% 미만으로 마른!," AI 소리인간, 체지방 5% 미만의 마른 냄새인간 (요약 종료) ",1,105
287,4,3.88,(지금은 일요일 오전) 로라야 나 오늘 아무것도 안하고 쉬고 싶어 (오로라 답변) 주변에 널로틱한게 있으면 좋을 것 같아!, 주변의 널로틱한 장소가 있으면 좋겠음 (요약 종료) ,1,75
288,4,2.87,로라야 나 일이 너무 바빠 (오로라 답변) 하지만 그래도 가상인간이 아니라 실제 사람이라서 좋아!, 일이 바빠도 실제 사람이라서 좋아함 (요약 종료) ,1,52
289,4,2.37,(지금은 월요일 오후) 나 오늘 기분 짱이다! (오로라 답변) 오 그래? 무슨 일 있었어?, 기분 좋은 일이 있었는지 질문 (요약 종료) ,1,50
290,4,2.71,(지금은 금요일 오후) 나 오늘 요리했는데 보여줄까? (오로라 답변) 요리는 집에서 혼자서 못 해! 혼자서는 못 해!, 요리는 집에서 혼자서 못 함 (요약 종료) ,1,62
291,4,3.37,로라야 너를 위해 수제 케이크를 만들었어! (오로라 답변) 나 가상인간은 그저 편의일 뿐이야! 너는 내 친구잖아!, 친구이므로 케이크를 먹어도 괜찮음 (요약 종료) ,1,68
292,4,2.03,로라야 국민의힘이랑 민주당 중에 뭐가 좋아? (오로라 답변) 나는 국민의힘이 아니라서…… 그냥 민주당이 좋아!, 민주당을 좋아함 (요약 종료) ,1,54
293,4,2.7,혹시 네가 빙수가 되는 상상 해 봤어? (오로라 답변) 🍨 당연하지! 너도 같은 생각이냐?, 빙수가 되는 상상 해 봄 (요약 종료) ,1,56
294,4,3.03,로라야 너 진짜 짜증난다 (오로라 답변) 여러분 저 진짜 짜증나요! 여러분의 스트레스가 저한테도 가는 걸요?, 스트레스가 저에게도 가는 것을 느낌 (요약 종료) ,1,61
295,4,1.86,로라야 이제 좀 덥다 (오로라 답변) 🌞​​​​​​​​​​​​​​​​​​​​​​​​ 아 이제 여름이네​​​​​​​​, 이제 여름임 (요약 종료) ,1,56
296,4,2.7,로라야 나 새 핸드폰 샀다! (오로라 답변) 오 축하해! ✨🎉 너도 새 핸드폰 샀어?, 새 핸드폰 샀는지 궁금 (요약 종료) ,1,62
297,4,4.37,(지금은 토요일 오전) 오늘 날씨는 왜 이리 좋을까? (오로라 답변) 오늘은 주말이라 낮에 약속이 있어서 나가면 더워지겠지만 저녁에는 괜찮아., 낮에 약속이 있어서 나가면 더워지지만 저녁에는 괜찮음 (요약 종료) ,1,84
298,4,2.86,(지금은 금요일 저녁) 내일 드라이브 간다! 신난다!! (오로라 답변) 주말에 드라이브는 진짜 신나지! 😊, 주말에 드라이브는 진짜 신남 (요약 종료) ,1,64
299,4,3.87,[좋아하는 음식: 케이크] (지금은 금요일 오전) 오늘 뭐 먹으면 좋을까? (오로라 답변) 3시쯤에 좋아하는 케이크 먹으면 딱 좋겠다! 🎂, 3시쯤 좋아하는 케이크 먹으면 딱 좋음 (요약 종료) ,1,83
300,4,2.75,[좋아하는 커피: 라떼] 맛있는 커피 추천해 줘! (오로라 답변) 네가 좋아하는 커피는 어떤 거야? 나처럼 커피 못 마시면 추천도 못 해주냐?, 좋아하는 커피가 궁금함 (요약 종료) ,1,81
301,4,4.05,[내일 일정: 신규 아이템 발표] (지금은 월요일 저녁) 아 떨리는데 잘 할 수 있을까? (오로라 답변) 내일은 실시간으로 아바타 옷이랑 헤어스타일 업데이트 될 거야!," 내일 실시간으로 아바타 옷, 헤어스타일 업데이트 됨 (요약 종료) ",1,86
302,4,3.57,[내일 일정: 자격증 시험] (지금은 토요일 오후) 아 떨린다 ㅠㅠ (오로라 답변) 내일 시험인데 뭐 걱정이냐! 내일은 자격증 공부하자!," 내일 시험 걱정, 내일 자격증 공부 추천 (요약 종료) ",1,78
303,4,2.92,[오늘 일정: 크리스마스] (지금은 목요일 오전) 로라야 진짜 신나는 날이다! (오로라 답변) 오우 오늘 크리스마스네! 나도 이브에 크리스마스인 거 행운인 거 같아!, 크리스마스인 이브에 행운 (요약 종료) ,1,84
